created_at,word
2020-02-23T04:37:39Z,nvcaucus
2020-02-23T02:49:50Z,nvcaucus
2020-02-23T02:49:50Z,results
2020-02-23T02:49:50Z,11
2020-02-23T02:49:50Z,counted
2020-02-23T02:49:50Z,maddeningly
2020-02-23T02:49:50Z,slow
2020-02-23T02:49:50Z,berniewinsnevada
2020-02-23T02:49:50Z,47
2020-02-23T02:49:50Z,bidencanbeattrump
2020-02-23T02:49:50Z,24
2020-02-23T02:49:50Z,mayorpete
2020-02-23T02:49:50Z,14
2020-02-23T02:49:50Z,warrenforthewin
2020-02-23T02:49:50Z,9
2020-02-23T02:49:50Z,tomsteyer
2020-02-23T02:49:50Z,3.5
2020-02-23T02:49:50Z,amyklobuchar
2020-02-23T02:49:50Z,3.4
2020-02-23T02:49:50Z,hashtags
2020-02-23T02:49:50Z,amusement
2020-02-23T02:49:50Z,purposes
2020-02-23T02:49:50Z,imply
2020-02-23T02:49:50Z,endorsement
2020-02-23T02:49:50Z,nevadacaucus2020
2020-02-23T02:16:34Z,amyklobuchar
2020-02-23T02:16:34Z,badgeofhonour
2020-02-23T02:16:34Z,amidumb
2020-02-23T02:16:34Z,stupidisasstupiddoes
2020-02-23T02:16:34Z,trump2020
2020-02-23T02:10:45Z,can’t
2020-02-23T02:10:45Z,swing
2020-02-23T02:10:45Z,vote
2020-02-23T02:10:45Z,sanders
2020-02-23T02:10:45Z,wins
2020-02-23T02:10:45Z,democrats
2020-02-23T02:10:45Z,nomination
2020-02-23T02:10:45Z,independent
2020-02-23T02:10:45Z,vote
2020-02-23T02:10:45Z,lose
2020-02-23T02:10:45Z,buttigieg2020
2020-02-23T02:10:45Z,amyklobuchar
2020-02-23T02:10:45Z,bring
2020-02-23T02:10:45Z,home
2020-02-23T02:10:45Z,bring
2020-02-23T02:10:45Z,moderates
2020-02-23T02:10:45Z,dems2020
2020-02-23T02:10:45Z,pull
2020-02-23T02:10:45Z,nation
2020-02-23T02:10:45Z,separate
2020-02-23T02:00:19Z,independent
2020-02-23T02:00:19Z,view
2020-02-23T02:00:19Z,amyklobuchar
2020-02-23T02:00:19Z,berniesanders
2020-02-23T02:00:19Z,worst
2020-02-23T02:00:19Z,sad
2020-02-23T02:00:19Z,contemplate
2020-02-23T02:00:19Z,democraticfolly
2020-02-23T00:06:44Z,amyklobuchar
2020-02-23T00:06:44Z,speaking
2020-02-23T00:06:44Z,minnesota
2020-02-23T00:06:44Z,uh
2020-02-23T00:06:44Z,hope
2020-02-23T00:06:44Z,announcement
2020-02-23T00:06:44Z,drop
2020-02-23T00:33:46Z,joebiden
2020-02-23T00:33:46Z,stop
2020-02-23T00:33:46Z,splitting
2020-02-23T00:33:46Z,moderate
2020-02-23T00:33:46Z,vote
2020-02-23T00:33:46Z,amyklobuchar
2020-02-23T00:33:46Z,drop
2020-02-23T00:33:46Z,mike
2020-02-23T00:33:46Z,bloomberg
2020-02-23T00:33:46Z,piss
2020-02-23T00:33:46Z,he’s
2020-02-23T00:33:46Z,hrlping
2020-02-23T00:33:46Z,race
2020-02-23T00:33:46Z,election2020
2020-02-23T00:41:13Z,sake
2020-02-23T00:41:13Z,country
2020-02-23T00:41:13Z,pete
2020-02-23T00:41:13Z,amyklobuchar
2020-02-23T00:41:13Z,steyer
2020-02-23T00:41:13Z,bloomberg
2020-02-23T00:41:13Z,drop
2020-02-23T00:41:13Z,rally
2020-02-23T00:41:13Z,joebiden
2020-02-23T00:41:13Z,efforts
2020-02-23T00:41:13Z,nought
2020-02-23T00:26:39Z,amyklobuchar
2020-02-23T00:26:39Z,omg
2020-02-23T00:26:39Z,approve
2020-02-23T00:26:39Z,music
2020-02-23T00:26:39Z,played
2020-02-23T00:26:39Z,spoke
2020-02-23T00:26:39Z,acceptable
2020-02-23T00:26:39Z,presidential
2020-02-23T00:26:39Z,candidate
2020-02-23T00:18:49Z,reality
2020-02-23T00:18:49Z,amyklobuchar
2020-02-23T00:18:49Z,makes
2020-02-23T00:18:49Z,candidate
2020-02-23T00:18:49Z,president
2020-02-23T00:18:49Z,trump
2020-02-23T00:18:49Z,era
2020-02-23T00:18:49Z,doesn’t
2020-02-23T00:18:49Z,realtalk
2020-02-23T00:18:49Z,uniteblue
2020-02-23T00:18:49Z,theresistance
2020-02-23T00:18:28Z,figure
2020-02-23T00:18:28Z,amyklobuchar
2020-02-23T00:18:28Z,minneapolis
2020-02-23T00:18:28Z,mn
2020-02-23T00:18:28Z,march
2020-02-23T00:18:28Z,3
2020-02-23T00:18:28Z,primary
2020-02-23T00:18:19Z,apparently
2020-02-23T00:18:19Z,kitchen
2020-02-23T00:18:19Z,sink
2020-02-23T00:18:19Z,home
2020-02-23T00:18:19Z,amyklobuchar
2020-02-23T00:17:23Z,amyklobuchar
2020-02-23T00:17:23Z,talking
2020-02-23T00:17:23Z,drunk
2020-02-23T00:17:23Z,kidding
2020-02-23T00:16:38Z,time
2020-02-23T00:16:38Z,tomsteyer
2020-02-23T00:16:38Z,amyklobuchar
2020-02-23T00:16:38Z,drop
2020-02-23T00:16:38Z,nevadacaucus
2020-02-23T00:15:53Z,amyklobuchar
2020-02-23T00:15:53Z,stop
2020-02-23T00:15:53Z,talking
2020-02-23T00:14:46Z,amyklobuchar
2020-02-23T00:14:46Z,cornball
2020-02-23T00:14:46Z,you’re
2020-02-23T00:14:46Z,uninspiring
2020-02-23T00:14:46Z,boring
2020-02-23T00:14:46Z,candidate
2020-02-23T00:14:46Z,worse
2020-02-23T00:14:46Z,generic
2020-02-23T00:14:46Z,tbh
2020-02-23T00:08:39Z,amyklobuchar
2020-02-23T00:08:39Z,absolutely
2020-02-23T00:08:39Z,disgrace
2020-02-23T00:08:39Z,chance
2020-02-23T00:08:39Z,she’s
2020-02-23T00:08:39Z,taking
2020-02-23T00:08:39Z,exceeding
2020-02-23T00:08:39Z,expectations
2020-02-23T00:08:39Z,shunned
2020-02-23T00:08:39Z,forever
2020-02-23T00:08:39Z,giving
2020-02-23T00:08:39Z,bernie
2020-02-23T00:08:39Z,sanders
2020-02-23T00:06:28Z,amy
2020-02-23T00:06:28Z,bow
2020-02-23T00:06:28Z,nevadacaucuses
2020-02-23T00:06:28Z,amyklobuchar
2020-02-22T23:58:36Z,dnc’s
2020-02-22T23:58:36Z,bet
2020-02-22T23:58:36Z,beat
2020-02-22T23:58:36Z,trump
2020-02-22T23:58:36Z,berniesanders
2020-02-22T23:58:36Z,petebuttigieg
2020-02-22T23:58:36Z,yanggang
2020-02-22T23:58:36Z,amyklobuchar
